id,label,prediction,title,text
0,0,0,"NOT KIDDING: Obama’s Weak Immigrant Vetting Process Doesn’t Even Include Asking If They Belong To ISIS, Al Qaeda Or Muslim Brotherhood","This new information just adds more validity Trump s argument, that the US needs to take a more serious look at the way we vet immigrants if we want to protect our national security While State Department and the U.S. Citizenship and Immigration Service branch of the Department of Homeland Security do ask if immigrants have been involved in terrorism, the most well known of over a dozen terrorist groups aren t listed in applications, according to the analysis from homeland security expert Mark A. Sauter.The form asks if the applicant has ever belonged to a terrorist group, but neglects to ask if they currently belong to one. How hard would that be to update? He said that federal officials told him that the questions about terror group involvement are required by federal law, meaning that congressional action is needed to include modern-day threats in the written questions.However, detailed written questions are asked about Nazi cooperation, as are questions about whether applicants are drunks, polygamists, or Communists. One survey does single out Colombian terror organizations in the written questions, though they have never attacked inside the U.S. The lack of specific questioning about the biggest threat to the United States as the country eyes thousands in line from Syria, Afghanistan, Iran and elsewhere seeking residency raises new questions about how immigrants are vetted, and gives ammunition to Republicans like presidential candidate Donald Trump who has called for  extreme vetting  to weed out likely terrorists.  The Examiner "
0,0,0,THE WASHINGTON POST Trashes Ivanka Trump In Hateful Hit Piece That Smells Of Trump Derangement Syndrome,"THE TRUMP BASHING CONTINUES A Washington Post columnist reviewed a fashion layout/interview Ivanka Trump did with Harper s Bazaar and totally bashed the lovely Ivanka. You d think it would be somewhat middle-of-road since it s in the arts and entertainment section of the Washington Post. It s almost like Ivanka was set up by Harper s to have WaPo trash the article. FYI-If you happen to subscribe to Vogue, Harper s Bazaar or People Magazine, you are putting money in the pockets of the Democrats. It s pretty sick to trash a person who s done nothing but lead a successful life as a wife, mother and successful business woman. Pretty nasty!Here s just a small piece of the garbage Washington Post put out on Ivanka Trump:Here s the title and writer of the hit piece: Fashion photographs are all about fresh narratives, but Ivanka Trump is selling the same old story   By Robin GivhanThis woman is the WaPo fashion critic? The headline,  Growing up Trump: Ivanka Trump tells all,  promises that the story will give readers something   if not authenticity, then at least some tidbit that will allow people to know her better, to know her as more than the titles that are applied to her. Daughter, mother, business woman, sister.Writer Lisa DePaulo questions Trump on her friendship with Chelsea Clinton, her father s unorthodox presidential campaign and her self-declared women s advocacy. She answers; she doesn t answer. It s a familiar, coy dance.The pictures, however, are a blatant study in avoidance. In both images, by photographer Mark Seliger, viewers see Trump in profile. She never looks her audience in the eye. Her gaze is focused off into the distance. The viewer is kept more than an arm s length away. As she stands perched on the ladder, we look up at her. She is elevated. The positioning suggests that she is, in some way, above politics and above the fray.But also, in her rather regal gown set against a grimy landscape, her privileged life and position are underscored. She makes it very clear in the accompanying article that her wealth has afforded her a host of advantages. In the story, she comes across as self-aware. And in the imagery, she is comfortably advantaged.Photos by Mark SeligerRead more: Washington Post"
0,0,0,SUBWAY RIDER ATTACKED With Hammer For Asking Passenger To Stop ‘MAN-SPREADING’,"Hammer attacks have been happening way too often lately.  Honestly, if you Google NYC hammer attacks you come up with way too many cases. Is this the new trend in street crime? Last year, it was slashing with a razor or knife. Horrible!We just reported on a hammer attack last week:While the left wants to take guns away, the hammer is the culprit in this subway brawl This is a terrible attack that was provoked by nothing! Two men asked if the person on the subway could move over. The passenger was  man-spreading  aka using up two seats by spreading his legs apart.New York launched a campaign last year with posters on the subway telling passengers not to  man-spread . As you can see, it was a total waste of taxpayer dollars.It all went downhill from there An argument over man-spreading on a Lower East Side subway train ended in an all-out brawl with one man attacking another with a hammer, officials said Saturday.The 30-year-old hammer victim was on a Queens-bound J train pulling into the Bowery station when his 53-year-old pal asked a stranger taking up two seats to make room.The seat hog complied but that didn t stop the 30-year-old man from getting into an argument with him and six friends he was riding the train with, sparking a fight.One of the six friends repeatedly kicked the 30-year-old man in the head and chest, officials said.J train nightmare ensues after off-duty cop shoves conductor When the victim tried to defend himself, his attacker s friends jumped in   and one of them pulled a hammer out of his backpack and bashed the victim repeatedly with it.The victim and his friend, 53, were on a Queens-bound J train coming into the Bowery/Delancey St. station when the older man asked a stranger taking up two seats to move.The victim s friend tried to shield the victim but was also beaten, witnesses told police.The suspects fled the train at the Bowery station and have not been caught, police said.First responders took both victims to Beth Israel Hospital with non-life-threatening wounds.Via: NYDN"
0,0,0, Responsible Gun Owner Shoots Himself After ‘Accidentally’ Killing Friend (VIDEO),"On the night of January 7, 2016,  responsible gun owner  Justin Lowrie decided to skip the AA meeting he was scheduled to attend, so he could get drunk with friends.According to the Leader-Telegram, Lowrie was  experienced with firearms.  The 32-year-old alcoholic had been given a concealed carry permit by the state of Wisconsin two months before. The permit made it perfectly legal for Lowrie to take his 9 mm handgun to a drinking party.Around 10:30 pm, as the party was winding down, Lowrie and a group of friends were gathered in an apartment building in Rice Lake. He was holding his handgun.Two friends, Laura Polichnia and Cheri Fullarton, were standing  arm-in-arm  nearby. That s when Lowrie  accidentally  shot Fullarton in the face, killing her.Melissa Leland, a resident of the apartment building where the shooting took place, described the scene to WQOW. We heard a gunshot and all of a sudden people just started screaming and crying and after a couple of minutes went by, I went out of my apartment and checked to see what the heck was going on. One of my neighbors just came running at me crying,  He shot her. He shot her.' Someone from the apartment complex called 911. Before authorities arrived at the scene, Lowrie left the apartment where the group had been gathered. He returned to his own apartment, located two doors away from the apartment where Fullarton was shot.That s where he put the gun to his own head, pulling the trigger and ending his own life in a moment of drunken despair.The Leader-Telegram describes Lowrie as  a man with a troubled past and a drinking problem.  During an interview here, Lowrie s father said his son had been  troubled  due to his wife leaving him and his mother dying of cancer in 2014.The NRA says that everyone has the right to own a gun, regardless of mental and emotional health. Any attempt to prevent a tragedy like this is portrayed as an evil liberal plot to take their guns away and put them in FEMA camps or something equally as ignorant.Cheri Fullarton was a 37-year-old mother of three.During an interview with the Leader-Telegram, her brother, Roger Miller, said the family is struggling to deal with the loss. We try and remember how she loved her children, was pretty and intelligent,  he said. We re just mad as hell about how he was screwing around with a gun, even if he thought it was unloaded. Lowrie s distraught father told the Leader-Telegram, All I know is that Justin made the choices that he did in a drunken state and he s not here for me to ask why. During the same interview, Justin Lowrie s dad also said, I believe the Lord is going to save other people through this. We all wish he could take it back, but he can t; we don t get do-overs, but we can acknowledge the things that have happened and learn from them  to make better choices. Maybe this will change someone else s life. That would be great. But the gun-totin Jesus of right-wing Christian fantasy would never allow such a thing to happen.Here s more on this story from WQOW.WQOW TV: Eau Claire, WI NEWS18 News, Weather, and SportsFeatured image credit: Alice Taylor via Flckr cc 2.0"
0,0,0, WATCH: Fox News Is Already Blaming President Obama For The Mass Shooting In Orlando,"Well that didn t take long.The bodies are still warm and the count of the dead continues, but Fox News already knows who is to blame for the mass shooting at Pulse Nightclub in Orlando and it isn t the man who actually pulled the trigger.No, Fox News is blaming President Obama for the shooting while claiming that it s because he refuses to blame Islam for acts of terrorism even though an investigation is just getting started and hasn t confirmed anything yet. Doesn t the politicization of all of this, the relentless lying by the administration about the Islamic terror threat we face make it harder for people to want to step forward and say what they see?  host Tucker Carlson asked after bringing up the San Bernardino shooting to claim that President Obama isn t keeping America safe from terrorism.Fox counterterrorism expert Sebastian Gorka, of course, agreed.  Absolutely, it s horrific,  he replied before launching into a story about how an administration official allegedly approached him a police training session and told him that the real threat to America is white supremacists.If the story is true, the administration official was not wrong.According to the New York Times:Since Sept. 11, 2001, nearly twice as many people have been killed by white supremacists, anti-government fanatics and other non-Muslim extremists than by radical Muslims.And law enforcement agrees.A survey to be published this week asked 382 police and sheriff s departments nationwide to rank the three biggest threats from violent extremism in their jurisdiction. About 74 percent listed anti-government violence, while 39 percent listed  Al Qaeda-inspired  violence.Sounds like Fox News needs a new expert, especially since this latest mass shooting has not been concluded to have been an act of terrorism linked to radical Muslims.And while Fox was quick to call this shooting an act of terrorism simply because the shooter has brown skin and the name of Omar Mateen, they refused to call the Charleston mass shooting an act of terror because the shooter was a white supremacist.Clearly, Fox News is still practicing a double standard where right-wing terrorists are treated with kid gloves while anyone with brown skin is immediately labeled a terrorist. Make no mistake, what happened in Orlando is an act of terrorism, but so are mass shootings by white gunmen and it s time for conservative media to stop the bullshit.Also, President Obama is NOT to blame for this shootings. The only person to blame is the asshole who pulled the trigger and our lax gun laws that make it so easy for anyone to get their hands on a gun.But Fox News still wasn t done. They brought Newt Gingrich on the show and he wasted no time demonizing the entire religion of Islam and pinned the blame on President Obama for the shooting. The Obama administration had deliberately and willfully for seven years tried to avoid telling the American people the truth about an ideology which is an enormous threat to our civilization and which is winning the war. Here s the video via YouTube.Seriously, if anyone is making America less safe, it s Fox News for calling over a billion people around the world terrorists even though it is only a few who twist Islam to justify their extremism. It would be like claiming that all Christians are terrorists because conservatives use the Bible to justify discrimination and acts of violence against black people and the LGBT community.Once again, Fox News proves why it is definitely NOT  fair and balanced. Featured image via screen capture"
0,0,0,TUCKER CARLSON: Why Brutal MS-13 Gang (Obama’s “Undocumented Children”) Is Far Greater Threat Than ISIS [VIDEO],"The notoriously violent MS-13 street gang, known for slashing victims to death with knives and machetes, is reviving its brutal brand of violence to reassert its dominance in the Washington metropolitan area   with authorities linking at least eight homicides in Virginia and Maryland in 2016 to the gang.The recent uptick in violence can be traced to a failed gang truce in El Salvador and, in part, to a surge of unaccompanied Central American children who entered the United States in 2015 to flee violence at home, according to gang analysts.There is concern over the degree to which MS-13, also known as Mara Salvatrucha, has exploited an immigration policy that over the past two years has allowed waves of migrant children to enter the United States.In one of the eight recent killings with MS-13 ties, three young men were charged in connection with the fatal shooting of a 17-year-old in Loudoun County, Virginia. They were identified as having entered the United States illegally in 2013 as unaccompanied children who later skipped immigration hearings.-Washington TimesWatch Tucker Carlson tell viewers that MS-13 is a far greater threat than ISIS: The police commissioner on Long Island s Suffolk County declared war on the MS-13 gang Thursday after the discovery of four mutilated bodies in a Central Islip parkThe slayings are  a stark reminder that we are in the midst of a war,  Timothy Sini said, standing across the street from where the bodies of four young men were found Wednesday night.  We re going to continue that war. MS-13, already blamed for six Long Island slayings, emerged as the prime suspects because of the brutality of the executions.Wednesday s discovery came six weeks after 13 alleged MS-13 gang members were indicted by the U.S. Department of Justice for murders.MS-13 was founded in Los Angeles by immigrants seeking safe haven from a civil war in their native El Salvador during the 1980s. This is a long-term war,  Sini said.  And make no mistake about it, it s a war.   UPI"
0,0,0, The Internet Perfectly HUMILIATES Racist Breitbart For Boycotting Kellogg’s,"If you ever wondered what racist conservatives would like to eat for breakfast, Twitter has the answer.White nationalist website Breitbart is throwing a hissy fit because Kellogg s pulled advertising from the site to  ensure our ads do not appear on sites that aren t aligned with our values as set forth in our advertising guidelines. In other words, the cereal maker does not want their company associated with a racist sexist publication that spews hateful right-wing propaganda.And they can t be blamed for that. After all, companies like Kellogg s want to sell their products to as diverse a consumer base as possible and giving a racist company like Breitbart adverting dollars only alienates.So Breitbart decided to get revenge by declaring war on Kellogg s and calling for a boycott. You know, because conservative boycotts always work.Yeah, that was sarcasm. In reality, conservative boycotts rarely work. In fact, they are usually mocked relentlessly and humiliated. Breitbart definitely learned that overnight because Twitter users started a new hashtag and #BreitbartCereals has been trending ever since.The Fascist Monster cereals: Count Trumpula and Boo Bannon #BreitbartCereals  Carlos Pecciotto (@EEgreenbunny) December 1, 2016Hooded Bunches of Oafs #BreitbartCereals  Adam Stillman (@Stillyman11) December 1, 2016Children of the Corn Flakes#BreitbartCereals pic.twitter.com/i1RYbOOvBB  Christian Greco (@Jolly_Esquire) December 1, 2016Chex (and Balances are Gone) #BreitbartCereals  Portmanteau Jones (@SadlyCatless) December 1, 2016#BreitbartCereals Frosted Fake News  Michael K. Ferrante (@MKFerrante) December 1, 2016Corn-flicts of Interest #BreitbartCereals  Bo Lenerf (@BoLenerf) December 1, 2016Apple Jack Boots #BreitbartCereals  kara bishop (@AnaisNincompoop) December 1, 2016Republican Nut Bran #BreitbartCereals  LizMcNabb (@LizabethMcNabb) December 1, 2016Cocoa Stop-and Friskies #BreitbartCereals  Kirk (@WorkWithKirk) December 1, 2016#BreitbartCereals Tony the alt-Righter says  Thiiiiiiird REICH!  (((Jake Turk))) (@71djt) December 1, 2016#BreitbartCereals pic.twitter.com/l00It7umuq  Marcus Hawkins (@HawkinsUSA) December 1, 2016Special KKK: Start Your Day Alt-Right #BreitbartCereals pic.twitter.com/1ItBv4ibCu  Joshua Zitser (@mrjoshz) December 1, 2016Honey Bunches of A-Holes #BreitbartCereals  Boycott Trump SCION (@puppymnkey) December 1, 2016Honey Nut GestapOoos! So good, the Nazis will kick your door down for them!#BreitbartCereals pic.twitter.com/0918g8A7Wo  Nathan Ralph (@thenateralph) December 1, 2016Breitbart is literally trying to bully Kellogg s out of business simply because the company disagrees with them. Kellogg s decision to blacklist one of the largest conservative media outlets in America is economic censorship of mainstream conservative political discourse,  Breitbart whined.  That is as un-American as it gets. Except that it s not un-American at all. Just like Breitbart is exercising their right to be total dicks, Kellogg s is exercising their right to not associate with them. It s called the free market.Despite being humiliated, conservatives are already crowing because Kellogg s stock price coincidentally dropped after Breitbart called for a boycott. So those of us who hate racists should go out and support Kellogg s by buying their cereal and other products to make sure Kellogg s is rewarded for rejecting hate. Because if Breitbart is allowed to successfully bully Kellogg s into supporting them, they ll do it to other companies who also do the right thing.Featured image via Twitter "
0,0,0, Trump Laughably Claims His Fake Obama Wiretap Claims Are ‘Turning Out To Be True’,"Remember when the world laughed at Donald Trump when he claimed that President Obama put a  tapp  on his  wires  at his gigantic golden tower in New York? Apparently he forgot, because he is still claiming it is true despite multiple intelligence agencies disputing the ridiculous allegation.In an interview with Financial Times, Trump was asked if he regrets any of his tweets   like this one:Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!  Donald J. Trump (@realDonaldTrump) March 4, 2017 Now my last tweet, you know the one that you are talking about perhaps, was the one about being in quotes wire tapped, meaning surveilled,  Trump said.  Guess what, it is turning out to be true. It is not turning out to be true in the least. Trump Tower was monitored for two years ending in 2013, but President Obama did not order it; the FBI did, and the probe led to gran jury indictments of 30 people involved in a Russian money laundering operation including one of the country s most notorious mob bosses.In addition, numerous Trump transition team members were caught up in  incidental collection  while intelligence agencies were looking into foreign criminals.Trump s desperate attempts to distract from the Russia investigation   especially since Michael Flynn offered to roll over in exchange for immunity   are at this point pathetic.Featured image via Getty Images (Chip Somodevilla)"
0,0,0,PRESIDENT OF RADICAL GROUP Advised Hillary On How To Fake Concern For Parents Of Black Lives Matter Victims…Blame Cops For Pain [VIDEO],"Wikileaks released an email from Center for American Progress President Neera Tanden, coaching Hillary on how to best gain the trust of the Black community by going directly to the victims being held up by Black Lives Matter movement as heroes, and faking empathy with the parents. She also mentions it would be a good idea to use the idea that their grief should be magnified because it happened at the hands of law enforcement officers (the state). The email was forwarded by Jen Palmieri who is the same person who was busted criticizing Catholics. Karen Finney, Hiilary s Senior Advisor for Communications and Political Outreach, & Senior Spokesperson for Hillary for America was also copied on the suggestion about how to fake concern for parents of Black Lives Matter victims.Here is an excerpt from the Wikileaks email:Hillary clearly took her advice, as she can been seen milking her phony support for mother s of Black Lives Matter victims by giving them a chance to appear at the DNC as her  special guests  to chant :Ever the actress, here s Hillary appealing to the black community with her newfound black dialect:"
0,0,0, Joe Biden Is Downright Ruthless When Rich ‘A**hole’ Callously Disrespects His Dead Son,"Joe Biden was speaking at the SkyBridge Alternatives (SALT) Conference when one rich  a**hole  decided to disrespect the former vice president s dead son. Biden was furious and he put the heckler in his place effortlessly.Bill Ackman, manager of a failing hedge fund, was speaking at the wall street event as well. Fox Business reports that during the private VIP dinner, former Florida governor and 2016 GOP presidential contender Jeb Bush, asked Biden why didn t you run? Biden explained that part of the decision stemmed from the death of his son Beau Biden, who died of brain cancer in 2015. The room grew quiet as Biden became emotional, and said:  I m sorry I ve said enough. That s when Ackman blurted out  Why? That s never stopped you before. The formal, and understated dinner conversation suddenly turned tense, according to three people who were present and confirmed both the substance and the wording of Biden s responses.Biden, these people say, turned to someone seated near him, and asked,  who is this asshole?,  a reference to Ackman.Then he turned directly to Ackman and stated:  look, I don t know who you are, wiseass, but never disrespect the memory of my dead son!  these people say.Ackman attempted what was described as an apology, to which Biden said,  just shut the hell up. A spokesman for Ackman insisted that the idea that there was an argument or altercation between Joe Biden and Bill Ackman  is just utter nonsense. He even added that  Bill had a great time at the dinner and enjoyed spending time with the former vice president. But three different sources who witnessed the exchange say otherwise. Biden was in rare form,  said one person with direct knowledge of the heated conversation.  I can t believe it has never leaked out. There are some lines you just don t cross and this is one of them. Why Ackman thought he could get away with making this kind of remark is anybody s guess. But Biden was NOT having it and in the process, he proved that he has plenty of spunk left for a 2020 presidential run. I never thought she was a great candidate. I thought I was a great candidate, Biden said at the dinner, which raises speculation that he may decide to run for president in the next election. While Biden, who is 74, would be the oldest candidate to ever run for the White House, he certainly seems up to the task.Featured image via Alex Wong/Getty Images"
0,0,0, Thanks Obama! The 99 Percent Are Doing Better Than In 17 Years,"The very cornerstone of Bernie Sanders  campaign is income inequality, and there s a very good reason for that. The statistics are mind-blowing. After all, those in the top one percent make 184 times those in the bottom 90 percent. Yes, it s that bad, but for the first time in 17 years, the bottom 90 percent have seen some gains. Unfortunately, the top 1 percent have seen more gains.The top 1 percent income earners in the United States hit a new high last year, according to the latest data from the U.S. Internal Revenue Service. The bottom 99 percent of income earners registered the best real income growth (after factoring in inflation) in 17 years, but the top one percent did even better. The latest IRS data show that incomes for the bottom 99 percent of families grew by 3.9 percent over 2014 levels, the best annual growth rate since 1998, but incomes for those families in the top 1 percent of earners grew even faster, by 7.7 percent, over the same period.Source: Equitable GrowthThat might sound like a mixed bag, and it certainly is, but it does mark the first time since the Clinton administration where those who are struggling have seen real growth. Since the beginning of the 2009 recession, those below the top 10 percent have been seeing anemic 1.1 percent growth.While this news is pretty good, it s not great. To this day, the non-wealthy have only recovered 60 percent of lost wealth from the Great Recession. Things have been much, much better for those at the top:Income inequality in the United States persists at extremely high levels, particularly at the very top of the income ladder. Figure 1 shows that the incomes (adjusted for inflation) of the top 1 percent of families grew from $990,000 in 2009 to $1,360,000 in 2015, a growth of 37 percent. In contrast, the incomes of the bottom 99 percent of families grew only by 7.6 percent from $45,300 in 2009 to $48,800 in 2015. As a result, the top 1 percent of families captured 52 percent of total real income growth per family from 2009 to 2015 while the bottom 99 percent of families got only 48 percent of total real income growth. This uneven recovery is unfortunately on par with a long-term widening of inequality since 1980, when the top 1 percent of families began to capture a disproportionate share of economic growth.With Sanders all but out of the race, our attentions have to turn to what Hillary Clinton and Donald Trump might do to correct the problem.Trump plans very little, other than tax breaks for people making less than $25,000 a year. That does little to solve income inequality, but it could take enough money from the IRS that Republicans could claim that we, as taxpayers, can no longer afford food stamps or health care supplements.Clinton s plan is to raise the minimum wage to $12 an hour, middle class green job creation, small business incentives, college assistance and tax assistance.Of course, don t look for any real improvements in income inequality until the Supreme Court rules that corporations are no longer people. Donald Trump is not going to give us that Supreme Court. Hillary Clinton vows that she will.Featured image via Alex Wong at Getty Images."
0,0,0,FLASHBACK: TWO MUSLIMS Living In US With Criminal Records ATTACK GAY Med Student In DC: If You Were “in my country…you’d be stoned to death…Just like Muhammad commanded” [VIDEO],"Virginia resident Ruddad Abdulgader, a 19-year-old Sudanese native and Muslim, responsible for an Oct. 3 bias-motivated assault of a Georgetown medical student was sentenced to 35 months in prison by D.C. Superior Court last Friday.On Oct. 3, the medical student, who has remained anonymous due to the nature of his assault, was attacked by two men as he walked along the Chesapeake and Ohio Canal path in the early hours of the morning. The assailants shouted homophobic slurs at him and hit him in the face with a vodka bottle, rendering the victim unconscious.The Virginia resident Ruddad Abdulgader pleaded guilty on two felony counts on Nov. 12, 2008. According to a Department of Justice press release, he was sentenced Friday to 30 months of jail time for felony assault with a bias intent and five months for possession of a prohibited weapon. Due to immigration laws, Abdulgader may face deportation to Sudan.Under D.C. law, Abdulgader could have received a maximum four-and-a-half year sentence for felony assault with bias intent. In addition to being incarcerated, Abdulgader must compensate the victim for his out-of-pocket medical costs.Abdulgader s accomplice, Saad Elorch, a Moroccan native was also intially charged with the bias-assault, however the U.S. Attorney s office dropped the charge after Abdulgader admitted that he was the only one who physically assaulted the victim. Elorch pleaded not guilty to misdemeanor charges of assaulting and threatening a police officer.  The HoyaWe are unable to determine if either of these men were ever deported. We ll update this story if more information becomes available."
0,0,0,Classless Obama Continues to Shamelessly Shadow Trump: ‘We have a temporary lack of American leadership’,"Lack of leadership? How about pot calling the kettle brown? Obama was at the helm of the MOST leaderless presidency EVER! He couldn t make a move unless it was to line his pockets or promote his communist ideology. What a joke that he s shadowing President Trump by going overseas. Lou Hobbs and Steve Forbes had choice words for Obama last week on his effort to be relevant (see below)NOTE TO OBAMA: WE DITCHED THE GLOBAL WARMING SCAM! WHAT S THERE TO LEAD?While speaking to a group of business leaders in Paris, former President Barack Obama said there is a  temporary absence of American leadership  when it comes to tackling climate change. I grant you that at the moment we have a temporary absence of American leadership on the issue,  the former president noted, which was met with laughter from the room full of French former ministers and CEOs at the invite-only event, according to Reuters.However, he noted,  you re seeing American companies and states and cities continuing to work  to meet targets and stay on track.According to ABC News, the swipe at the current administration was part of a speech Obama delivered at the event,  Fear Less, Innovate More. HERE S WHAT WE D LIKE OBAMA TO KNOW:LOU DOBBS AND STEVE FORBES HAVE A MESSAGE FOR OBAMA:Former President Barack Obama embarked on an Asia trip this week, and Fox Business  Lou Dobbs went off on Obama tonight for comments aimed at President Trump. Our favorite comment goes to Steve Forbes who said,  He doesn t get that he doesn t matter anymore.  Ouch! Please see the video below of Nigel Evans who says what we d like to say to Obama.THE OBAMAS ARE TAKING OVER FOR THE CLINTONS   THEY NEVER GO AWAY!Obama is obviously thinking he still matters He rudely took swipes at President Trump:While in India, Obama offered this advice:  Think before you speak, think before you tweet.  He also invoked his own social media follower numbers compared to  other people who use it more often. Dobbs slammed Obama for his criticisms of his predecessor, and guest Steve Forbes said Obama doesn t realize he  doesn t matter anymore. Dobbs then said this: I think U.S. Marshals should follow him, and any time he wants to go follow the President like he is, and behave  I mean, this is just bad manners. It s boorish, it s absurd, he doesn t realize how foolish he looks. I mean, he should be brought back by the Marshals. Isn t there some law that says presidents shouldn t be attacking sitting presidents? OBAMA SHOULD TAKE ADVICE FROM BRITISH MP NIGEL EVANS: When we stand up in this country and attack Donald Trump in an unseemly way we re actually attacking the American people.  Conservative MP Nigel Evans tells those opposing Trump s state visit to  get over it because he s the President of the United States .When you attack President Trump, you attack America "
0,0,0, Alec Baldwin Didn’t Even Wait For Trump To Whine About SNL Before Smacking Him Around (VIDEO),"Alec Baldwin didn t even wait to taste Trump s salty yet delicious tears after his brilliant Saturday Night Live smackdown of the 2016 nominee. Baldwin perfectly captured the disaster that was Trump s performance during the second presidential debate, but the true magic happened on Twitter   no, we re not talking about the actor nonchalantly retweeting Trump s tantrum. We re talking about how he perfectly anticipated the meltdown and left a response before the show was even filmed.After the show aired, The Donald had a full-blown meltdown on Twitter (because where else?)   one Baldwin retweeted to make sure the world saw what a mess Trump is.While the world recognized how badass this was   Baldwin essentially firing a rocket launcher at Trump s stupid plane and walking away without so much as looking at the explosion   what many are missing is that he didn t even need to say a word. He already did that on Friday in anticipation of the 2016 GOP nominee s oh-so-predictable meltdown. Before Trump said a word, Baldwin had a response prepared:  Fuck your feelings.  He even used a photo of one of The Donald s  deplorables  to do it.It s disheartening that the GOP can t field someone who won t be baited into a full-blown tantrum by someone making a few jokes about him. But this is where we re at. Be sure to vote BLUE on November 8 (not November 28 as Trump told his  Deplorables  at a rally recently). This is probably the first time we ve had the literal life or death of our nation riding on an election.Featured image via Getty Images/Paul Hawthorn"
0,0,0,BLACK TRUMP SUPPORTER Goes Ballistic On Maxine Waters: “People are tired with your hate and your racism!” [Video],"A woman let it all hang out when she ranted like crazy at Congresswoman Maxine Waters during a protest. Everything this wonderful woman said is so true! The black community has been hurt by illegal immigration and Waters is a hateful racist. All true! We reported on this protest in Congresswoman Water s district in California (see videos below)Black Trump supporter goes absolutely nuclear on Maxine Waters, accusing the Congresswoman of destroying black communities across the U.S. pic.twitter.com/gLqRm5kMOg  Josh Caplan (@joshdcaplan) June 25, 2017 This woman is awesome! She screamed out:  People are tired with your hate and your racism! All the jobs went to illegals! You have destroyed the black community! You are a black racist! You hate blacks! All the jobs went to illegals! You gave our jobs to illegals! We want you out! Maxine Waters destroyed the black community. She s gotta go! She s paid taxpayer money to discriminate against American citizens, and we re not going to have it! She s been in office too long doing NOTHING! She lied to the black community saying she was going to bring us jobs. She gave those jobs to illegal criminals! We want her out! She s been in office for too long! She s already showing signs of dementia! She s a hater! The video of the woman above is all part of the protest at the Maxine Waters town hall:This is great! Trump supporters did everything right but ironically were turned away at a Maxine Waters Town Hall because they don t live in her district Well, SHE doesn t live in her district!These Americans are awesome! They re showing up and protesting   Bravo!We know that Waters keeps close tabs on who is in attendance at the town halls A previous report on one of the town halls showed people getting tossed:The video below begins with a Hispanic man telling the videographer to  go back to Europe . He continues n his rant ending with what he must consider a derogatory term PILGRIM! . This is California and this is the attitude of many hispanics. Notice how the t-shirts some of the Hispanics are wearing say, stolen lands . Maxine Waters  represents Inglewood, California where free speech is apparently just for those against President Trump. Anyone in the audience who is even perceived to be against Waters is yelled at and tossed out.Free speech? Notice how Maxine Waters claims that those who oppose her must not realize where they are INGLEWOOD! Isn t she doing exactly what Martin Luther King, Jr. fought against? She s refusing to allow anyone who disagrees with her to even be in the same room! The people who were tossed out for absolutely no reason!Watch Maxine lie through her teeth to the people of Inglewood about Trump s tax plan and healthcare bill. She pulls the class warfare card when describing the tax bill. Fear mongering is her forte as you ll see in the video below:THE STREET ARTIST SABO plastered these awesome posters all over Inglewood:Impeach Maxine Waters & Impeach Trump signs side by side. Only one is taken seriously.  pic.twitter.com/B1FJkmIFX2  Corryn Mobley  (@Corrynmb) May 14, 2017"
0,0,0, Bombshell Report Shows The Russian Meeting Was No ‘Nothing Burger’,"While the defense of three members of Trump s camp meeting with Russians last year has taken more turns than a roller coaster, one defense has been constant: It s a  nothing burger.  While Donald Trump Jr., Jared Kushner and Paul Manafort did meet with Russians to get dirt on Hillary Clinton, the argument is that it doesn t matter because they didn t actually receive any dirt.Of course that argument gave us a whole host of botched bank robber and  To Catch a Predator  analogies, basically saying that if you intend to commit a crime and you act upon it, you have committed a crime, whether or not you get the goods.No matter how flawed that defense is, though, it turns out it s not even true. Trump Jr., Kushner and Manafort were given some dirt on Hillary Clinton. From near the bottom of an AP article:Veselnitskaya brought with her a plastic folder with printed-out documents that detailed what she believed was the flow of illicit funds to the Democrats, Akhmetshin said. Veselnitskaya presented the contents of the documents to the Trump associates and suggested that making the information public could help the campaign, he said. This could be a good issue to expose how the DNC is accepting bad money,  Akhmetshin recalled her saying.Trump Jr. asked the attorney if she had sufficient evidence to back up her claims, including whether she could demonstrate the flow of the money. But Veselnitskaya said the Trump campaign would need to research it more. After that, Trump Jr. lost interest, according to Akhmetshin. They couldn t wait for the meeting to end,  he said.Akhmetshin said he does not know if Veselnitskaya s documents were provided by the Russian government. He said he thinks she left the materials with the Trump associates. It was unclear if she handed the documents to anyone in the room or simply left them behind, he said.So if the members of the Trump campaign didn t take the information, it was only because they would have had to do some of their own legwork. Not only is this administration the most crooked in American history, they are the most lazy. They didn t just want some opposition research from the Russians. They appeared to want the Russians to do all their work for them.Featured image via Win McNamee/Getty Images."
