,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
879,0.0,0.0,0.0,0.0,44.0,83.0,126.0,86.0,37.0,3.0,3.0,6.0,12.0
880,0.0,0.0,0.0,0.0,32.0,83.0,124.0,96.0,27.0,1.0,5.0,7.0,19.0
881,0.0,0.0,0.0,2.0,98.0,192.0,378.0,250.0,110.0,18.0,21.0,15.0,54.0
882,0.0,0.0,0.0,5.0,26.0,62.0,83.0,62.0,17.0,4.0,4.0,0.6666666666666666,8.0
883,0.0,0.0,0.0,29.0,72.0,260.0,430.0,291.0,125.0,14.0,16.0,22.0,67.0
884,1.0,0.0,2.0,19.0,184.0,491.0,1113.0,741.0,310.0,62.0,83.0,41.0,206.0
885,0.0,0.0,0.0,13.0,186.0,425.0,844.0,605.0,219.0,20.0,51.16666666666666,27.666666666666664,153.16666666666669
886,0.0,0.0,0.0,5.0,87.0,185.0,321.0,249.0,66.0,6.0,20.0,8.0,58.0
887,0.0,0.0,0.0,0.0,83.0,162.0,259.0,181.0,72.0,6.0,10.666666666666668,4.0,28.0
888,0.0,0.0,0.0,63.0,94.0,196.0,494.0,361.0,126.0,7.0,32.0,26.0,96.33333333333331
889,0.0,0.0,0.0,4.0,25.0,55.0,63.0,41.0,19.0,3.0,5.0,1.0,8.0
890,0.0,0.0,0.0,2.0,23.0,68.0,83.0,58.0,24.0,1.0,6.0,4.0,17.0
891,0.0,0.0,0.0,6.0,84.0,204.0,319.0,205.0,95.0,19.0,13.0,5.0,35.66666666666667
892,1.0,0.0,0.0,79.0,167.0,479.0,1046.0,750.0,250.0,46.0,45.66666666666666,39.0,174.66666666666666
893,0.0,0.0,0.0,48.0,134.0,338.0,622.0,469.0,139.0,14.0,10.0,25.0,56.0
894,1.0,0.0,0.0,0.0,44.0,77.0,101.0,75.0,24.0,2.0,5.0,8.0,23.0
895,0.0,0.0,0.0,15.0,94.0,172.0,343.0,218.0,108.0,17.0,18.0,7.0,40.33333333333333
896,0.0,0.0,0.0,44.0,169.0,434.0,900.0,661.0,213.0,26.0,50.0,21.666666666666664,146.0
897,0.0,0.0,0.0,24.0,134.0,277.0,558.0,368.0,170.0,20.0,25.0,21.0,77.0
898,0.0,0.0,0.0,35.0,169.0,371.0,769.0,511.0,235.0,23.0,41.0,23.666666666666668,117.66666666666666
899,0.0,0.0,0.0,7.0,241.0,409.0,901.0,658.0,213.0,30.0,55.0,38.0,173.33333333333331
900,0.0,0.0,0.0,38.0,160.0,419.0,875.0,619.0,219.0,37.0,42.0,30.666666666666668,127.91666666666666
901,0.0,0.0,0.0,24.0,167.0,400.0,856.0,635.0,184.0,37.0,46.5,34.333333333333336,146.83333333333331
902,0.0,0.0,0.0,9.0,211.0,250.0,545.0,395.0,134.0,16.0,10.666666666666668,16.0,59.66666666666667
903,0.0,0.0,0.0,52.0,61.0,153.0,340.0,223.0,102.0,15.0,9.0,12.0,33.0
904,0.0,0.0,0.0,57.0,119.0,359.0,817.0,581.0,197.0,39.0,38.0,29.0,135.0
905,0.0,0.0,0.0,16.0,123.0,192.0,349.0,243.0,98.0,8.0,12.0,14.0,42.00000000000001
906,0.0,0.0,0.0,40.0,109.0,300.0,602.0,414.0,169.0,19.0,17.0,27.5,70.83333333333334
907,0.0,0.0,0.0,4.0,98.0,191.0,338.0,231.0,93.0,14.0,14.0,8.0,45.0
908,0.0,0.0,0.0,14.0,96.0,187.0,332.0,221.0,97.0,14.0,19.0,13.0,51.83333333333333
909,1.0,0.0,0.0,42.0,103.0,167.0,301.0,197.0,91.0,13.0,15.0,8.0,47.0
910,0.0,0.0,0.0,6.0,52.0,166.0,265.0,166.0,86.0,13.0,16.0,11.0,45.66666666666666
911,0.0,0.0,0.0,2.0,31.0,78.0,107.0,79.0,25.0,3.0,3.0,4.5,18.166666666666664
912,0.0,0.0,0.0,33.0,104.0,388.0,762.0,559.0,157.0,46.0,27.0,14.166666666666666,87.33333333333333
913,0.0,0.0,0.0,6.0,67.0,169.0,276.0,198.0,65.0,13.0,10.0,9.0,40.0
914,0.0,0.0,0.0,14.0,89.0,259.0,507.0,341.0,144.0,22.0,46.0,8.333333333333334,98.16666666666669
915,0.0,0.0,0.0,8.0,57.0,220.0,360.0,245.0,98.0,17.0,33.0,15.666666666666668,81.66666666666667
916,0.0,0.0,0.0,9.0,97.0,233.0,398.0,256.0,130.0,12.0,20.0,8.0,65.33333333333333
917,0.0,0.0,0.0,15.0,190.0,280.0,602.0,423.0,146.0,33.0,14.0,15.0,50.833333333333336
918,0.0,0.0,0.0,6.0,60.0,141.0,212.0,155.0,52.0,5.0,6.0,3.0,25.0
919,1.0,0.0,0.0,4.0,98.0,240.0,413.0,304.0,93.0,16.0,14.0,18.0,61.0
920,0.0,0.0,0.0,4.0,30.0,54.0,69.0,42.0,21.0,6.0,4.0,0.0,8.5
921,0.0,0.0,0.0,5.0,32.0,48.0,56.0,36.0,18.0,2.0,0.0,1.0,2.0
922,0.0,0.0,0.0,51.0,111.0,310.0,608.0,414.0,169.0,25.0,31.0,16.666666666666664,92.0
923,0.0,0.0,0.0,40.0,95.0,260.0,497.0,331.0,150.0,16.0,18.0,15.666666666666666,56.0
924,0.0,0.0,0.0,0.0,33.0,58.0,76.0,55.0,19.0,2.0,4.0,0.0,13.0
925,0.0,0.0,0.0,7.0,34.0,46.0,59.0,44.0,12.0,3.0,5.0,0.5,9.5
926,0.0,0.0,0.0,0.0,68.0,58.0,97.0,66.0,29.0,2.0,6.0,0.0,9.0
927,1.0,0.0,0.0,41.0,151.0,342.0,713.0,527.0,162.0,24.0,37.0,14.5,103.83333333333331
928,2.0,0.0,0.0,28.0,140.0,323.0,657.0,441.0,193.0,23.0,21.0,12.0,63.0
929,0.0,0.0,0.0,40.0,117.0,213.0,368.0,237.0,106.0,25.0,17.0,5.0,36.66666666666666
930,0.0,0.0,0.0,60.0,115.0,266.0,519.0,374.0,135.0,10.0,26.5,11.0,56.5
931,0.0,0.0,0.0,19.0,107.0,185.0,401.0,280.0,105.0,16.0,15.0,7.0,44.0
932,0.0,0.0,0.0,17.0,118.0,258.0,513.0,345.0,150.0,18.0,27.0,9.0,64.33333333333333
933,0.0,0.0,0.0,8.0,147.0,320.0,708.0,516.0,171.0,21.0,27.0,34.0,121.66666666666669
934,0.0,0.0,0.0,0.0,24.0,61.0,88.0,60.0,23.0,5.0,2.0,2.0,10.0
935,0.0,0.0,0.0,41.0,160.0,349.0,690.0,481.0,175.0,34.0,46.0,19.0,114.5
936,0.0,0.0,0.0,29.0,89.0,194.0,350.0,249.0,87.0,14.0,10.0,5.0,32.0
937,0.0,0.0,0.0,23.0,102.0,216.0,407.0,281.0,113.0,13.0,21.5,10.0,59.5
938,0.0,0.0,0.0,4.0,114.0,269.0,493.0,361.0,107.0,25.0,40.5,25.5,117.5
939,0.0,0.0,0.0,14.0,80.0,175.0,315.0,195.0,108.0,12.0,8.0,14.0,34.0
940,0.0,0.0,0.0,0.0,30.0,83.0,124.0,89.0,28.0,7.0,9.0,3.0,19.666666666666668
941,0.0,0.0,1.0,4.0,110.0,245.0,447.0,300.0,126.0,21.0,20.0,9.0,55.0
942,0.0,0.0,0.0,1.0,24.0,53.0,63.0,49.0,13.0,1.0,3.0,0.0,9.0
943,0.0,0.0,0.0,0.0,101.0,210.0,390.0,285.0,93.0,12.0,19.5,17.0,61.16666666666667
944,0.0,0.0,0.0,8.0,142.0,284.0,592.0,396.0,169.0,27.0,17.5,22.0,77.83333333333334
945,0.0,0.0,0.0,0.0,26.0,53.0,71.0,57.0,13.0,1.0,7.0,0.0,11.0
946,0.0,0.0,0.0,2.0,86.0,173.0,302.0,196.0,95.0,11.0,7.0,7.0,27.0
947,0.0,0.0,0.0,10.0,81.0,187.0,316.0,211.0,88.0,17.0,22.0,9.0,43.5
948,0.0,0.0,0.0,0.0,36.0,85.0,130.0,103.0,24.0,3.0,7.0,0.5,20.5
949,5.0,0.0,0.0,34.0,215.0,423.0,960.0,651.0,274.0,35.0,31.5,33.66666666666667,109.83333333333331
950,0.0,0.0,0.0,8.0,46.0,75.0,97.0,59.0,33.0,5.0,3.0,3.0,8.0
951,0.0,0.0,0.0,13.0,87.0,175.0,291.0,198.0,84.0,9.0,18.0,7.666666666666666,46.333333333333336
952,0.0,0.0,0.0,0.0,33.0,68.0,98.0,69.0,27.0,2.0,2.0,3.0,9.0
953,0.0,0.0,0.0,10.0,132.0,311.0,590.0,407.0,158.0,25.0,25.0,27.666666666666664,105.0
954,0.0,0.0,0.0,17.0,189.0,307.0,667.0,462.0,182.0,23.0,34.0,44.33333333333333,114.0
955,0.0,0.0,0.0,26.0,173.0,301.0,631.0,465.0,142.0,24.0,25.0,53.16666666666666,123.66666666666666
956,0.0,0.0,0.0,21.0,142.0,199.0,464.0,297.0,154.0,13.0,14.0,9.0,40.0
957,0.0,0.0,0.0,38.0,223.0,382.0,980.0,640.0,276.0,64.0,42.0,25.0,118.58333333333334
958,0.0,0.0,0.0,8.0,55.0,120.0,206.0,143.0,59.0,4.0,8.0,3.0,22.333333333333336
959,0.0,0.0,0.0,4.0,19.0,63.0,78.0,47.0,26.0,5.0,3.0,2.0,11.0
960,0.0,0.0,0.0,0.0,84.0,241.0,416.0,301.0,101.0,14.0,28.0,22.0,80.0
961,0.0,0.0,0.0,4.0,32.0,61.0,74.0,42.0,29.0,3.0,6.0,1.0,8.0
962,0.0,0.0,0.0,7.0,100.0,237.0,400.0,262.0,129.0,9.0,17.0,11.0,42.0
963,6.0,0.0,0.0,79.0,196.0,358.0,863.0,579.0,256.0,28.0,28.0,22.0,80.33333333333334
964,0.0,0.0,0.0,4.0,46.0,85.0,134.0,92.0,39.0,3.0,6.0,1.0,16.0
965,0.0,0.0,0.0,29.0,67.0,189.0,319.0,245.0,62.0,12.0,17.0,6.666666666666666,40.333333333333336
966,0.0,0.0,0.0,28.0,86.0,219.0,389.0,288.0,94.0,7.0,15.0,12.0,52.66666666666667
967,0.0,0.0,0.0,0.0,26.0,60.0,91.0,62.0,24.0,5.0,3.0,2.0,10.0
968,0.0,0.0,0.0,0.0,26.0,62.0,81.0,61.0,17.0,3.0,4.0,1.0,7.0
969,0.0,0.0,0.0,0.0,35.0,51.0,69.0,44.0,23.0,2.0,8.0,2.0,15.0
970,0.0,0.0,0.0,28.0,111.0,324.0,600.0,430.0,155.0,15.0,34.0,18.0,101.66666666666669
971,0.0,0.0,0.0,4.0,24.0,40.0,49.0,27.0,19.0,3.0,5.0,1.0,7.0
972,5.0,0.0,0.0,16.0,36.0,66.0,92.0,61.0,30.0,1.0,4.0,4.0,14.0
973,0.0,0.0,0.0,4.0,36.0,67.0,87.0,55.0,31.0,1.0,1.0,3.0,5.0
974,5.0,0.0,0.0,34.0,215.0,423.0,960.0,651.0,274.0,35.0,31.5,33.66666666666667,109.83333333333331
975,0.0,0.0,0.0,10.0,162.0,307.0,635.0,442.0,169.0,24.0,34.0,24.666666666666668,108.33333333333331
976,0.0,0.0,0.0,38.0,181.0,391.0,800.0,589.0,187.0,24.0,41.0,28.166666666666668,132.66666666666666
977,0.0,0.0,0.0,18.0,194.0,346.0,763.0,515.0,219.0,29.0,34.0,23.0,96.0
978,0.0,0.0,0.0,9.0,131.0,219.0,393.0,259.0,115.0,19.0,18.0,7.666666666666666,51.833333333333336
979,0.0,1.0,0.0,4.0,39.0,62.0,83.0,64.0,17.0,2.0,3.0,1.0,11.0
980,0.0,0.0,0.0,13.0,109.0,190.0,370.0,237.0,115.0,18.0,20.0,9.0,49.5
981,0.0,0.0,0.0,24.0,123.0,285.0,516.0,353.0,128.0,35.0,27.0,11.5,67.0
982,0.0,0.0,0.0,4.0,24.0,38.0,52.0,35.0,15.0,2.0,2.0,0.0,3.0
983,0.0,0.0,0.0,8.0,35.0,60.0,83.0,50.0,26.0,7.0,6.0,0.0,8.0
984,0.0,0.0,0.0,5.0,88.0,213.0,432.0,316.0,103.0,13.0,11.0,18.0,61.5
985,0.0,0.0,0.0,46.0,116.0,371.0,783.0,550.0,211.0,22.0,32.0,34.0,112.33333333333334
986,0.0,0.0,0.0,1.0,68.0,140.0,238.0,186.0,47.0,5.0,12.0,4.0,33.333333333333336
987,0.0,0.0,0.0,9.0,78.0,179.0,319.0,249.0,66.0,4.0,24.0,5.666666666666666,62.333333333333336
988,0.0,0.0,0.0,10.0,83.0,209.0,376.0,251.0,95.0,30.0,29.0,10.0,74.0
989,0.0,0.0,0.0,27.0,62.0,198.0,361.0,266.0,86.0,9.0,24.0,13.5,62.16666666666667
990,0.0,0.0,0.0,0.0,21.0,27.0,28.0,20.0,7.0,1.0,4.0,0.0,7.0
991,0.0,0.0,0.0,1.0,104.0,226.0,434.0,285.0,126.0,23.0,29.0,11.0,63.0
992,0.0,0.0,0.0,19.0,122.0,331.0,654.0,450.0,179.0,25.0,33.0,40.66666666666666,118.66666666666666
993,0.0,0.0,0.0,10.0,76.0,177.0,328.0,223.0,87.0,18.0,22.0,8.0,51.0
994,0.0,0.0,0.0,21.0,168.0,371.0,765.0,522.0,214.0,29.0,30.0,19.33333333333333,90.5
995,0.0,0.0,0.0,5.0,135.0,245.0,454.0,287.0,132.0,35.0,11.0,6.0,40.66666666666667
996,0.0,0.0,0.0,69.0,121.0,385.0,742.0,513.0,200.0,29.0,31.0,25.5,113.66666666666669
997,0.0,0.0,0.0,8.0,70.0,120.0,192.0,128.0,59.0,5.0,8.0,11.0,26.0
998,0.0,0.0,0.0,50.0,231.0,417.0,1026.0,692.0,306.0,28.0,39.0,13.0,109.83333333333331
999,1.0,0.0,0.0,1.0,131.0,272.0,516.0,382.0,124.0,10.0,41.0,18.666666666666668,91.33333333333334
1000,0.0,0.0,0.0,2.0,119.0,243.0,482.0,384.0,87.0,11.0,22.666666666666664,10.0,67.66666666666666
1001,0.0,0.0,0.0,4.0,68.0,227.0,385.0,265.0,103.0,17.0,23.0,17.0,64.33333333333333
1002,2.0,0.0,0.0,54.0,164.0,367.0,787.0,585.0,168.0,34.0,40.0,31.666666666666668,124.58333333333331
1003,0.0,0.0,0.0,12.0,82.0,155.0,256.0,191.0,59.0,6.0,8.0,13.0,28.0
1004,1.0,0.0,0.0,12.0,92.0,223.0,389.0,279.0,101.0,9.0,17.0,20.0,60.66666666666666
1005,1.0,0.0,0.0,4.0,93.0,201.0,361.0,245.0,98.0,18.0,15.0,6.0,39.75000000000001
1006,0.0,0.0,0.0,6.0,73.0,173.0,301.0,208.0,76.0,17.0,18.0,10.0,50.0
1007,1.0,0.0,0.0,40.0,118.0,325.0,616.0,492.0,113.0,11.0,23.0,25.0,81.99999999999999
1008,0.0,0.0,0.0,23.0,88.0,236.0,422.0,286.0,123.0,13.0,14.0,25.666666666666668,64.66666666666667
1009,0.0,0.0,0.0,20.0,43.0,193.0,330.0,246.0,77.0,7.0,10.0,9.0,31.0
1010,0.0,0.0,0.0,4.0,78.0,228.0,416.0,294.0,105.0,17.0,17.0,10.0,53.49999999999999
1011,0.0,0.0,0.0,0.0,32.0,79.0,107.0,81.0,23.0,3.0,5.0,7.166666666666667,17.833333333333332
1012,0.0,0.0,0.0,0.0,30.0,58.0,78.0,58.0,18.0,2.0,2.0,1.0,7.0
1013,0.0,0.0,0.0,0.0,36.0,48.0,61.0,41.0,18.0,2.0,3.0,2.0,9.0
1014,0.0,0.0,0.0,11.0,82.0,160.0,293.0,207.0,72.0,14.0,17.5,6.0,50.16666666666667
1015,0.0,0.0,0.0,8.0,29.0,91.0,124.0,89.0,30.0,5.0,6.0,4.0,18.666666666666664
1016,0.0,0.0,0.0,6.0,72.0,183.0,321.0,207.0,109.0,5.0,10.0,7.0,29.166666666666664
1017,0.0,0.0,0.0,5.0,104.0,204.0,386.0,296.0,85.0,5.0,20.0,8.166666666666666,54.833333333333336
1018,0.0,0.0,0.0,2.0,29.0,42.0,57.0,37.0,18.0,2.0,5.0,0.0,8.0
1019,0.0,0.0,0.0,21.0,96.0,225.0,434.0,297.0,113.0,24.0,16.0,18.0,57.33333333333333
1020,0.0,0.0,0.0,25.0,115.0,278.0,549.0,353.0,179.0,17.0,33.66666666666667,9.0,73.5
1021,0.0,0.0,0.0,0.0,91.0,205.0,371.0,251.0,107.0,13.0,22.0,9.666666666666666,57.333333333333336
1022,0.0,0.0,0.0,14.0,34.0,113.0,186.0,132.0,49.0,5.0,10.0,9.0,36.66666666666666
1023,0.0,0.0,0.0,10.0,95.0,227.0,436.0,330.0,95.0,11.0,15.0,13.0,52.333333333333336
1024,1.0,0.0,0.0,0.0,57.0,101.0,163.0,114.0,41.0,8.0,17.0,0.0,31.666666666666668
1025,0.0,0.0,0.0,21.0,159.0,422.0,918.0,688.0,213.0,17.0,58.0,29.0,161.66666666666663
1026,0.0,0.0,0.0,4.0,58.0,106.0,179.0,118.0,51.0,10.0,9.0,9.0,31.33333333333333
1027,0.0,0.0,0.0,20.0,140.0,296.0,615.0,484.0,116.0,15.0,39.66666666666667,28.666666666666664,105.25
1028,2.0,0.0,0.0,16.0,107.0,264.0,498.0,345.0,132.0,21.0,32.0,15.0,71.33333333333334
1029,0.0,0.0,0.0,14.0,124.0,318.0,630.0,441.0,169.0,20.0,23.0,25.0,111.0
1030,0.0,0.0,0.0,8.0,73.0,180.0,321.0,206.0,96.0,19.0,23.5,15.0,75.5
1031,0.0,0.0,0.0,1.0,76.0,117.0,210.0,166.0,41.0,3.0,13.0,4.0,32.16666666666667
1032,0.0,0.0,0.0,17.0,137.0,244.0,485.0,340.0,124.0,21.0,27.0,9.333333333333334,70.0
1033,0.0,0.0,0.0,35.0,79.0,256.0,478.0,372.0,90.0,16.0,37.5,11.5,83.33333333333333
1034,0.0,0.0,0.0,1.0,81.0,199.0,358.0,277.0,73.0,8.0,24.5,8.0,66.16666666666667
1035,0.0,0.0,0.0,0.0,93.0,242.0,425.0,315.0,100.0,10.0,25.5,28.0,104.83333333333334
1036,0.0,0.0,0.0,27.0,167.0,304.0,654.0,429.0,210.0,15.0,20.0,6.666666666666666,51.5
1037,0.0,0.0,0.0,0.0,66.0,133.0,220.0,159.0,52.0,9.0,21.0,9.0,51.99999999999999
1038,0.0,0.0,0.0,30.0,146.0,288.0,639.0,427.0,182.0,30.0,30.0,16.5,75.83333333333333
1039,0.0,0.0,0.0,8.0,131.0,214.0,421.0,273.0,126.0,22.0,17.0,8.0,53.333333333333336
1040,0.0,0.0,0.0,0.0,111.0,188.0,329.0,230.0,88.0,11.0,6.0,3.0,25.0
1041,0.0,0.0,0.0,15.0,232.0,183.0,367.0,295.0,66.0,6.0,21.0,8.0,67.5
1042,0.0,0.0,0.0,18.0,89.0,251.0,466.0,313.0,137.0,16.0,23.0,16.5,67.33333333333333
1043,0.0,0.0,0.0,11.0,96.0,220.0,421.0,299.0,103.0,19.0,32.0,15.833333333333332,76.83333333333331
1044,0.0,0.0,0.0,4.0,21.0,72.0,92.0,75.0,16.0,1.0,9.0,3.0,22.33333333333333
1045,0.0,0.0,0.0,7.0,70.0,158.0,261.0,185.0,68.0,8.0,10.0,5.0,28.0
1046,0.0,0.0,0.0,17.0,82.0,230.0,422.0,269.0,136.0,17.0,16.0,33.0,69.0
1047,0.0,0.0,0.0,22.0,150.0,416.0,771.0,558.0,186.0,27.0,51.0,50.0,178.75
1048,0.0,0.0,0.0,2.0,37.0,97.0,150.0,109.0,33.0,8.0,6.0,6.0,22.333333333333336
1049,0.0,0.0,0.0,57.0,164.0,325.0,765.0,530.0,210.0,25.0,38.0,14.0,95.66666666666669
1050,0.0,0.0,0.0,16.0,143.0,362.0,626.0,433.0,161.0,32.0,36.0,21.5,97.83333333333331
1051,2.0,0.0,0.0,21.0,164.0,298.0,601.0,390.0,181.0,30.0,24.0,15.0,64.33333333333334
1052,0.0,0.0,0.0,11.0,76.0,165.0,335.0,241.0,82.0,12.0,17.0,14.0,51.0
1053,0.0,0.0,0.0,12.0,184.0,280.0,609.0,416.0,156.0,37.0,37.0,13.0,94.66666666666666
1054,0.0,0.0,0.0,22.0,53.0,151.0,259.0,174.0,78.0,7.0,13.0,6.666666666666667,35.33333333333333
1055,0.0,0.0,0.0,5.0,97.0,184.0,318.0,248.0,66.0,4.0,14.0,1.0,42.66666666666667
1056,0.0,0.0,0.0,30.0,126.0,256.0,514.0,337.0,141.0,36.0,38.5,15.0,83.16666666666666
1057,0.0,0.0,0.0,6.0,93.0,210.0,408.0,296.0,95.0,17.0,24.5,11.0,61.16666666666666
1058,0.0,0.0,0.0,7.0,98.0,258.0,503.0,349.0,133.0,21.0,10.0,17.0,61.833333333333336
1059,0.0,0.0,0.0,9.0,62.0,214.0,387.0,264.0,106.0,17.0,19.0,16.5,59.16666666666667
1060,0.0,0.0,0.0,4.0,40.0,91.0,144.0,93.0,41.0,10.0,8.0,2.0,15.0
1061,0.0,0.0,0.0,8.0,97.0,245.0,441.0,299.0,120.0,22.0,17.0,14.0,49.333333333333336
1062,0.0,0.0,0.0,4.0,30.0,56.0,74.0,57.0,15.0,2.0,4.0,4.0,14.0
1063,0.0,0.0,0.0,3.0,27.0,62.0,83.0,54.0,24.0,5.0,7.0,4.0,20.0
1064,1.0,0.0,0.0,44.0,70.0,293.0,536.0,407.0,112.0,17.0,28.0,11.666666666666666,73.0
1065,0.0,0.0,0.0,0.0,28.0,66.0,79.0,53.0,19.0,7.0,3.0,6.0,16.0
1066,0.0,0.0,0.0,54.0,68.0,211.0,485.0,343.0,125.0,17.0,19.0,14.0,68.66666666666667
1067,0.0,0.0,0.0,0.0,35.0,62.0,90.0,65.0,23.0,2.0,6.0,0.0,12.0
1068,0.0,0.0,0.0,5.0,39.0,90.0,127.0,82.0,39.0,6.0,4.0,0.0,9.0
1069,0.0,0.0,0.0,17.0,158.0,372.0,759.0,550.0,187.0,22.0,46.0,44.66666666666667,165.0
1070,0.0,0.0,0.0,18.0,64.0,187.0,305.0,228.0,65.0,12.0,18.0,12.0,52.333333333333336
1071,0.0,0.0,0.0,8.0,127.0,262.0,492.0,316.0,157.0,19.0,18.5,15.0,73.5
1072,0.0,0.0,0.0,19.0,157.0,375.0,774.0,557.0,194.0,23.0,45.0,26.5,126.33333333333334
1073,0.0,0.0,0.0,24.0,77.0,192.0,352.0,226.0,106.0,20.0,17.0,6.5,54.83333333333333
1074,0.0,0.0,0.0,59.0,79.0,187.0,429.0,284.0,125.0,20.0,14.0,15.5,46.5
1075,0.0,0.0,0.0,3.0,29.0,71.0,97.0,73.0,23.0,1.0,10.0,2.0,21.0
1076,4.0,3.0,0.0,27.0,88.0,125.0,186.0,142.0,39.0,5.0,11.0,8.0,38.333333333333336
1077,0.0,0.0,0.0,6.0,96.0,194.0,329.0,217.0,104.0,8.0,12.0,13.0,43.0
1078,0.0,0.0,0.0,2.0,35.0,64.0,87.0,67.0,17.0,3.0,1.0,2.0,5.0
1079,0.0,0.0,0.0,11.0,154.0,278.0,537.0,375.0,142.0,20.0,23.0,25.33333333333333,81.33333333333333
1080,2.0,0.0,0.0,46.0,127.0,404.0,814.0,602.0,184.0,28.0,55.0,16.5,127.66666666666669
1081,3.0,3.0,0.0,18.0,56.0,92.0,115.0,86.0,25.0,4.0,5.0,2.0,16.0
1082,0.0,0.0,0.0,7.0,69.0,209.0,376.0,256.0,103.0,17.0,27.0,3.6666666666666665,56.83333333333333
1083,1.0,0.0,0.0,7.0,99.0,195.0,364.0,252.0,99.0,13.0,26.0,2.0,55.0
1084,0.0,0.0,0.0,6.0,73.0,222.0,401.0,266.0,117.0,18.0,13.0,30.5,75.5
1085,0.0,0.0,0.0,9.0,226.0,378.0,842.0,582.0,230.0,30.0,30.666666666666668,41.0,108.33333333333334
1086,0.0,0.0,0.0,35.0,91.0,263.0,498.0,357.0,118.0,23.0,31.0,11.666666666666668,67.0
1087,0.0,0.0,0.0,16.0,84.0,234.0,396.0,305.0,76.0,15.0,18.0,8.0,50.0
1088,0.0,0.0,0.0,17.0,122.0,221.0,428.0,277.0,122.0,29.0,35.0,12.0,63.66666666666666
1089,0.0,0.0,0.0,0.0,41.0,63.0,82.0,59.0,20.0,3.0,3.0,0.0,9.0
1090,0.0,0.0,0.0,4.0,30.0,55.0,65.0,43.0,19.0,3.0,4.0,1.0,10.0
1091,0.0,0.0,0.0,20.0,137.0,381.0,687.0,499.0,166.0,22.0,43.5,17.5,112.66666666666669
1092,0.0,0.0,0.0,0.0,37.0,58.0,65.0,44.0,21.0,0.0,3.0,1.0,10.0
1093,0.0,0.0,0.0,7.0,57.0,156.0,244.0,147.0,81.0,16.0,9.0,6.0,32.0
1094,0.0,0.0,0.0,15.0,141.0,303.0,645.0,492.0,136.0,17.0,39.0,15.666666666666666,94.83333333333331
1095,0.0,0.0,0.0,9.0,95.0,231.0,428.0,314.0,101.0,13.0,23.0,15.0,66.33333333333334
1096,0.0,0.0,0.0,4.0,109.0,208.0,405.0,297.0,96.0,12.0,28.5,7.833333333333333,76.0
1097,0.0,0.0,0.0,3.0,30.0,75.0,104.0,78.0,23.0,3.0,7.0,5.0,21.5
1098,0.0,0.0,0.0,0.0,106.0,235.0,396.0,296.0,95.0,5.0,29.0,13.0,72.5
1099,0.0,0.0,0.0,14.0,92.0,176.0,294.0,234.0,53.0,7.0,15.0,12.666666666666666,59.33333333333333
1100,0.0,0.0,0.0,22.0,109.0,275.0,527.0,374.0,131.0,22.0,24.0,16.0,90.0
1101,0.0,0.0,0.0,0.0,37.0,94.0,131.0,87.0,32.0,12.0,5.0,6.0,14.333333333333334
1102,2.0,0.0,0.0,27.0,129.0,362.0,781.0,594.0,170.0,17.0,42.66666666666667,25.0,127.66666666666669
1103,0.0,0.0,0.0,4.0,128.0,362.0,703.0,529.0,149.0,25.0,35.5,24.666666666666668,135.83333333333331
1104,0.0,0.0,0.0,45.0,92.0,263.0,557.0,396.0,143.0,18.0,19.0,11.0,58.333333333333336
1105,0.0,0.0,0.0,0.0,26.0,74.0,96.0,79.0,15.0,2.0,6.0,1.0,20.33333333333333
1106,0.0,0.0,0.0,24.0,156.0,272.0,509.0,361.0,131.0,17.0,23.0,3.0,51.33333333333333
1107,0.0,0.0,0.0,20.0,176.0,401.0,829.0,554.0,232.0,43.0,38.0,36.0,149.16666666666669
1108,0.0,0.0,0.0,20.0,152.0,337.0,691.0,491.0,174.0,26.0,31.0,11.666666666666666,100.0
1109,0.0,0.0,0.0,0.0,35.0,72.0,94.0,71.0,21.0,2.0,6.0,2.0,21.0
1110,0.0,0.0,0.0,0.0,36.0,69.0,94.0,74.0,16.0,4.0,4.0,1.0,13.0
1111,1.0,0.0,0.0,16.0,160.0,380.0,776.0,551.0,192.0,33.0,67.0,24.33333333333333,152.33333333333334
1112,3.0,5.0,0.0,32.0,78.0,104.0,138.0,102.0,32.0,4.0,8.666666666666666,6.0,25.33333333333333
1113,0.0,0.0,0.0,4.0,104.0,225.0,418.0,289.0,116.0,13.0,30.5,9.666666666666668,77.16666666666667
1114,1.0,1.0,0.0,43.0,108.0,245.0,495.0,359.0,116.0,20.0,35.0,19.666666666666664,90.66666666666669
1115,0.0,0.0,0.0,16.0,70.0,134.0,241.0,148.0,73.0,20.0,14.0,10.0,38.33333333333333
1116,0.0,0.0,0.0,9.0,140.0,352.0,670.0,450.0,195.0,25.0,42.0,17.0,109.33333333333334
1117,0.0,0.0,0.0,2.0,80.0,167.0,289.0,203.0,78.0,8.0,16.0,16.0,65.66666666666666
1118,0.0,0.0,0.0,97.0,129.0,337.0,742.0,526.0,176.0,40.0,39.0,5.0,97.66666666666666
1119,0.0,0.0,0.0,33.0,108.0,322.0,685.0,475.0,191.0,19.0,45.0,12.0,97.66666666666669
